QKEY,INTERVIEW_START_W116,INTERVIEW_END_W116,DEVICE_TYPE_W116,LANG_W116,FORM_W116,XCITIZEN_W116,XW78NONRESP_W116,XW91NONRESP_W116,SATIS_W116,POL1JB_W116,POL1JBSTR_W116,INSTN_CHR_W116,INSTN_CLGS_W116,INSTN_K12_W116,INSTN_LBRUN_W116,INSTN_TECHCMP_W116,INSTN_SMBUS_W116,INSTN_BNKS_W116,INSTN_MIL_W116,INSTN_LGECRP_W116,MIDCMPGN_W116,MATTERSCONG_W116,CONG_W116,CONGA_W116,PLAN1_W116,HOWPLANVOTE_W116,HOWVOTED_W116,PLANABSENT_W116,FIRSTVOTE22_W116,POL10_W116,REPCONGEX_W116,DEMCONGEX_W116,ISSUECONG_ABTN_W116,ISSUECONG_ECON_W116,ISSUECONG_IMM_W116,ISSUECONG_HEALTH_W116,ISSUECONG_RCE_W116,ISSUECONG_TINVEST2_W116,ISSUECONG_EDUC_W116,ISSUECONG_ENG_W116,ISSUECONG_BINVEST1_W116,ISSUECONG_GUN_W116,ISSUECONG_SCOTUS_W116,ISSUECONG_GOV_W116,ISSUECONG_DEMO_W116,ISSUECONG_CLIM_W116,ISSUECONG_BINVEST2_W116,ISSUECONG_FP_W116,ISSUECONG_COV_W116,ISSUECONG_CRIM_W116,ISSUECONG_VTPOL_W116,ISSUECONG_TINVEST1_W116,DRLEAD_W116,WOMENOBS_W116,OPENIDEN_W116,GOODEVIL_W116,POORASSIST_W116,SUPERPWR_W116,WHADVANT_W116,THERMTRUMP_W116,THERMTRUMP_REFUSED_W116,THERMBIDEN_W116,THERMBIDEN_REFUSED_W116,VTADMIN_COM_W116,VTADMIN_US_W116,VOTETRAITS_a_W116,VOTETRAITS_b_W116,VOTETRAITS_c_W116,VOTETRAITS_d_W116,VTCOUNT_INP_W116,VTCOUNT_ABS_W116,VTEASY_W116,CONCEDECONG_W116,ECON1_W116,ECON1B_W116,PERSFNC_W116,PERSFNCB_W116,ECONCONC_PRICE_W116,ECONCONC_UNEM_W116,ECONCONC_LAB_W116,ECONCONC_ENG2_W116,ECONCONC_SHTG_W116,ECONCONC_REAL_W116,ECONCONC_STCK_W116,ALLIES_W116,ISLMVIOL_W116,REGULATE_W116,WAGEGAP_a_W116,WAGEGAP_b_W116,WAGEGAP_c_W116,VTPPL1_W116,VTPPL2_SUM_W116,ELRULE_FAIR_W116,ELRULE_EASE_W116,ELRULE_PTY_W116,CANDHOUKN_W116,CANDHOUSAT_W116,PREDELEC_a_W116,PREDELEC_b_W116,GAYMARR2_W116,MARIJUANA3_W116,EMPLSIT_W116,BOSS_W116,PRESSURESELF_a_W116,PRESSURESELF_b_W116,PRESSURESELF_c_W116,JAN6ATTN_W116,JAN6CMTHEAR_W116,JAN6CONFCM_W116,JAN6_DTRESP_W116,CHINA_RIGHTS_W116,CHINA_ECONCOMP_W116,CHINA_MILPOWER_W116,CHINA_TAIWAN_W116,CHINA_RUSSIA_W116,CHINA_XI_W116,VISITS2_W116,REG_W116,PLANREG_W116,VOTE_MOTIV_W116,HORSE_W116,ERNLAB_CPS_W112,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_VOTED2020,F_VOTEGEN2020,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W116
202001017476,10/15/2022 16:45:46,10/15/2022 17:01:32,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1, , ,3,4,4,2,3, , , , ,1,3,3,1,1,1, , , ,1,2,3, , , , , , ,1,2,1,2,1,3,2,2,1,1,1,3,0, ,50, ,2,2,1,2,2,1,1,2, ,1,3,3,3,3,2,2,2,1,2,1,2,1,1,1,3,2,2,2, , ,2,3,3,2,1,1,1,2,1,3,2,2,1,2,2,2,2,3,2,2,2,1,2,2,2,2,4, ,2,1,3,6,2,2,1,3,1,2, ,1,1,1,1,1,1,12, ,3,6,1, ,1,2,2, ,2,3,1,2,1,2.80104878851086
202001017495,10/11/2022 15:19:45,10/11/2022 15:26:31,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1, , ,1,2,1, ,1,2, , ,2,2,2,4,3,1,2, , , ,1,2,3, , , , , , ,1,2,1,2,3,1,1,1,2,3,1,3,10, ,10, ,1,1,1,1,1,1,1,1, ,2,4,3,2,3,1,3,1,1,2,3,2,1,2,2,2,2,1,1, , ,1,3,2,2,1,2,2,3,2,1,3,3,2,3,2,4,2,2,1,2,2,1,3,1,1, ,2,1,1,1,2,4,2,3,1,2,3,2, ,1,1,1,1,1,1,1,2,1,4,3,1,1,2,2, ,6,3,2,1,2,1.277891162119943
202001017508,10/11/2022 15:49:56,10/11/2022 15:59:21,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2, , ,4,3,1, ,1,2, , ,2,3,4,4,3,1,2, , , ,3,3,4, , , , , , ,2,4,3,2,4,3,2,1,2,3,2,3,10, ,40, ,1,1,1,1,2,1,1,2, ,1,3,2,1,3,2,3,2,3,2,2,1,1,2,2,1,1,2,1, , ,3,3,4,3,2,1,1,1,1,2,2,2,2,3,3,3,2,3,3,2,3,2,3,2,1, ,3,1,2,1,3,5,2,2,2,1,5,2, ,1,1,1,1,1,1,9, ,3,6,4,1,1,2,1,2,9,3,1,2,3,1.4447882681803277
202001017542,10/13/2022 19:25:28,10/13/2022 19:39:49,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2, , ,2,1,1, ,1,2, , ,2,2,99,3,1,1,1, , , ,2,3,2, , , , , , ,2,3,2,1,2,1,2,1,1,2,1,2,85, ,0, ,2,2,1,2,2,1,3,2, ,2,3,3,2,1,1,3,1,1,4,4,2,1,1,1,2,1,1,2, , ,3,1,2,2,1,2,3,1,2,2,3,1,3,1,2,3,1,2,2,1,3,1,3,2,1, ,4,1,2,1,3,5,2,2,2,3,2,2, ,1,1,1,1,1,1,1,1,1,3,4,1,1,2,1,1,8,3,1,2,2,0.9471612365570806
202001017564,10/11/2022 21:20:25,10/11/2022 21:35:03,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2, , ,2,2,1, ,1,2, , ,2,2,4,4,3,1,3, , , ,2,2,3, , , , , , ,1,1,1,2,3,1,2,1,1,2,1,3,35, ,35, ,2,3,1,2,2,1,2,2, ,1,3,3,2,3,1,3,1,1,2,1,1,1,2,1,3,1,1,2, , ,3,3,3,3,1,1,3,2,1,3,1,1,1,1,2,3,2,2,2,2,2,1,2,2,1, ,3,1,2,2,3,5,2,2,2,1,5,2, ,1,1,1,1,1,1,1,2,1,5,1, ,1,1,1,1,8,2,2,2,3,0.8710706156476399
202001017574,10/11/2022 19:12:00,10/11/2022 19:25:24,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1, , ,4,2,2, ,3, , , , ,3,3,3,1,1,1, , , ,1,1,2, , , , , , ,2,1,1,1,2,3,2,1,2,1,2,3,0, ,70, ,2,2,1,1,2,2,2,2, ,2,3,3,3,3,1,3,3,1,3,1,2,1,2,1,2,1,2,2, , ,3,3,4,3,2,2,1,2,1,3,1,2,1,3,3,2,1,2,2,2,2,2,2,2,1, ,3,2,1,1,4,9,2,2,2,2,4,2, ,1,1,1,1,1,1,12, ,3,6,3,2,2,3,2, ,7,2,2,2,2,1.5587318747206236
202001017588,10/11/2022 20:05:52,10/11/2022 20:17:50,2,1,2,1,1,2,2,1,1,2,1,2,1, , , ,1,2,2,3,2, ,1,2, , ,2,1,2,1,2,1,2,1,1,1, , , ,1,1,3,2,3,4, , , , , ,3,2,2,1,1,1,2,0, ,50, ,2,2, , , , , , ,2,2,3,3,4,3,1,3,2,1,3,1,4,1,2,1,2,1,2, ,2,1, , ,2,2,1,2,1,1,1,2,1,2,1,2,2,2,3,4,3,2,2,3,2,2,1, ,2,2,1,2,3,6,2,2,2,1,5,2, ,1,2,2,1,1,1,1,1,1,5,3,2,2,3,1,2,5,2,1,2,2,0.971517335788414
202001017602,10/13/2022 11:46:04,10/13/2022 11:54:51,2,1,2,1,2,2,2,2,2,1,1,1,1, , , ,1,2,3,2,4,4,3, , , , ,3,4,4,2,1,2,1,1,4, , , ,2,2,1,1,2,3, , , , , ,3,2,1,2,2,2,3,25, ,25, ,1,2, , , , , , ,2,1,4,3,2,2,1,3,4,1,2,1,2,1,1,1,1,1,1, ,2,1, , ,3,2,2,2,1,1,1,3,1,2,1,3,2,2,3,2,1,2,2,1,2,2,2,2,4, ,1,2,2,3,3,2,2,2,4,2, ,1,1,1,1,1,1,1,2,1,5,2, ,2,3,1,3,7,3,2,2,2,0.7676752291414403
202001017640,10/11/2022 18:59:24,10/11/2022 19:09:15,2,1,2,1,1,2,2,2,1,2,1,1,1, , , ,1,2,3,3,4,4,3, , , , ,2,4,4,1,1,3,1,3,3, , , ,3,2,2,3,1,3, , , , , ,3,2,2,2,1,2,3,0, ,0, ,2,2, , , , , , ,2,1,4,2,3,3,1,3,2,1,1,1,2,1,1,1,3,1,1, ,2,1, , ,3,3,1,1,2,1,2,3,1,1,1,3,3,2,2,2,2,2,2,2,3,2,2,1,4, ,2,1,1,2,2,2,2,3,2,2, ,1,1,1,1,1,1,12, ,3,6,4,1,1,1,2, ,6,2,2,2,2,0.9390708785708679
202001017645,10/11/2022 22:02:23,10/11/2022 22:11:10,2,1,2,1,2,2,2,2,1,1,1,1,2, , , ,1,2,3,2,1, ,3, , , , ,2,3,4,3,1,1,2,2,4, , , ,2,2,2,2,2,2, , , , , ,1,1,1,1,3,1,2,75, ,0, ,1,2, , , , , , ,2,2,3,2,2,3,1,3,2,1,2,1,1,2,1,2,2,2,2, ,2,1, , ,2,2,1,1,3,2,3, , , , ,1,2,3,2,2,1,1,2,2,2,2,1, ,3,1,2,1,3,6,2,2,2,1,5,2, ,1,1,1,1,1,1,1,2,1,3,1, ,1,1,1,1,9,2,2,2,2,0.9329249682149726
202001017658,10/13/2022 23:19:56,10/13/2022 23:31:54,2,1,2,1,1,2,2,2,1,1,2,2,2, , , ,2,2,1,1,1, ,1,1, , ,2,2,1,5,3,2,1,3,3,2, , , ,1,3,3,2,2,1, , , , , ,1,1,1,2,1,1,3,1, ,0, ,2,3, , , , , , ,1,2,1,2,1,1,1,3,3,1,3,2,4,1,2,1,1,2,1, ,2,1, , ,4,3,1,1,3,1,2,2,4,3,4,1,2,1,1,2,3,2,3,2,3,1,1, ,3,1,2,1,3,5,1,2,1,1,5,2, ,1,2,2,1,1,6,1,1,1,5,3,1,1,9,1,2,1,99,1,2,2,0.12227102012664953
202001017664,10/11/2022 17:34:55,10/11/2022 18:04:06,2,1,1,1,1,2,2,2,99,1,2,2,2,2,1,1, , ,2,1,1, ,1,1, , ,2,2,3,2,1,1,1, , , ,2,1,3, , , , , , ,2,4,1,4,4,3,1,2,2,2,1,3,90, ,0, ,1,2,1,1,2,1,2,3, ,1,3,3,2,3,1,3,2,1,2,1,1,2,1,2,2,1,3,2, , ,3,3,2,2,1,1,3,1,5, , , , ,1,2,3,3,4,1,1,3,2,2,1,1, ,1,1,2,1,2,3,2,3,1,1,5,2, ,1,1,1,1,1,3,1,2,1,6,3,1,1,1,1,1,9,2,2,2,3,1.2248187046072077
202001017677,10/11/2022 19:56:02,10/11/2022 20:08:34,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1, , ,2,2,1, ,1,1, , ,2,2,4,2,2,1,1, , , ,1,1,2, , , , , , ,1,3,1,2,2,1,1,1,2,3,1,2,10, ,20, ,1,1,1,1,2,1,1,1, ,1,4,2,2,2,1,2,3,1,2,1,1,1,1,2,1,2,2,1, , ,3,3,2,1,2,1,3,2,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1, ,2,1,2,1,3,7,2,3,1,1,6,2, ,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,3,9,3,1,1,3,0.9914617427325472
202001017696,10/12/2022 11:42:09,10/12/2022 11:51:22,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2, , ,3,2,1, ,3, , , , ,2,4,4,1,1,2, , , ,1,1,4, , , , , , ,2,4,2,2,4,1,1,1,2,2,1,2,70, ,35, ,3,3,1,1,2,1,2,4, ,2,4,2,3,1,2,1,2,2,2,3,1,1,2,2,1,1,3,3, , ,3,3,4,3,1,2,2,1,1,2,5,4,3,3,2,3,1,1,2,2,2,1,1,2,1, ,4,1,1,1,2,4,2,1,1,2,3,1,1,1,1,3,1,1,6,12, ,3,6,4,1,1,2,1,3,3,3,1,2,2,1.0377188300487683
202001017698,10/11/2022 19:19:18,10/11/2022 19:33:20,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2, , ,1,1,1, ,1,3, ,3,2,2,3,5,3,1,1, , , ,99,3,1, , , , , , ,1,1,1,1,4,1,1,2,1,2,1,4,80, ,0, ,1,4,1,1,1,1,2,2, ,1,4,2,2,3,1,4,3,1,1,1,1,2,1,2,3,1,3,2, , ,1,3,2,2,1,1,2,2,1,3,3,3,3,1,2,4,3,2,1,1,2,1,2,1,1, ,1,1,2,1,3,5,2,2,1,2,4,2, ,4,3,5,1,4,1,2,2,2,4,1, ,1,1,1,1,5,2,2,2,2,0.5509731036504029
202001017779,10/11/2022 16:27:41,10/11/2022 16:41:44,1,1,2,1,1,2,2,1,2,2,1,1,1, , , ,2,2,3,1,2, ,1,2, , ,2,3,4,3,1,1,1,1,1,1, , , ,1,1,2,3,1,3, , , , , ,2,2,1,2,1,2,1,0, ,70, ,2,2, , , , , , ,2,1,2,3,2,1,1,2,2,1,2,2,4,1,2,1,3,2,1, ,3,1, , ,3,2,2,1,1,1,1,1,1,1,2,2,3,3,1,2,3,2,2,1,3,2,1, ,1,2,2,1,1,2,2,2,2,1,6,2, ,1,3,5,1,1,1,11, ,4,6,2, ,2,4,1,2,7,4,1,2,2,0.224833768224107
202001017839,10/11/2022 16:09:26,10/11/2022 16:56:52,1,1,2,1,2,2,2,2,1,1,2,2,2, , , ,1,2,1,1,1, ,1,3, ,1,2,2,2,5,4,1,1,2,4,4, , , ,1,1,1,1,4,1, , , , , ,1,1,2,1,2,1,3,80, ,0, ,1,2, , , , , , ,2,1,4,3,2,1,1,3,2,1,2,1,1,2,1,2,1,1,2, ,2,1, , ,1,1,1,1,2,2,1,1,1,1,2,1,1,4,3,2,1,1,2,1,2,1,1, ,1,1,2,1,4,8,2,3,1,1,6,1,1,1,1,3,1,1,1,1,2,1,4,1, ,1,1,1,1,9,2,1,1,3,0.14155415153653983
202001017921,10/11/2022 15:23:45,10/11/2022 15:31:24,2,1,1,1,2,2,2,1,2,2,1,1,1,2,1,2, , ,2,2,2, ,1,3, ,2,2,3,4,4,1,2,2, , , ,2,2,4, , , , , , ,2,3,2,2,4,2,2,1,2,1,1,2,10, ,50, ,1,1,1,2,2,1,1,1, ,1,3,2,2,1,2,3,2,2,2,2,2,1,2,1,3,2,1,1, , ,3,3,3,3,2,1,1,1,1,3,3,2,2,3,2,2,1,1,3,2,3,2,2,1,1, ,2,2,2,2,2,4,3,1,2,1,5,2, ,1,1,1,1,1,6,10, ,3,4,3,2,2,4,1,2,3,4,1,1,2,0.8960145542209345
202001017959,10/11/2022 15:48:19,10/11/2022 16:08:43,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2, , ,2,1,2, ,1,2, , ,2,3,5,3,1,1,1, , , ,1,2,4, , , , , , ,1,1,1,1,1,2,2,1,2,1,2,1,0, ,75, ,2,2,1,1,1,2,2,2, ,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1, , ,3,3,3,2,2,2,1,1,1,3,2,2,2,3,1,1,1,1,1,2,1,1,1,2,1, ,2,2,2,1,2,3,2,2,1,2,4,2, ,4,3,5,1,4,1,2,2,2,5,3,2,2,3,1,2,9,3,1,1,3,0.7112608768115165
202001018025,10/11/2022 15:55:28,10/11/2022 16:10:06,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2, , ,1,4,4,1,1,2, , ,2,3,3,3,2,1,2, , , ,1,1,2, , , , , , ,1,3,1,1,2,3,2,1,2,3,1,3,30, ,40, ,2,2,1,1,1,1,1,2, ,1,3,3,2,3,1,4,1,1,2,2,2,1,2,2,1,1,2,2, , ,3,3,2,2,1,1,1,1,1,1,1,2,2,3,1,2,2,1,1,1,1,1,2,1,1, ,2,1,2,1,2,3,2,3,1,3,2,1,6,1,1,3,1,1,1,2,2,2,5,1, ,1,2,1,1,9,3,2,2,3,1.8291948125639916
202001018036,10/12/2022 11:39:23,10/12/2022 12:01:31,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2, , ,1,1,4,4,1,1, , ,2,1,5,2,1,2,2, , , ,2,1,4, , , , , , ,1,2,2,1,1,2,2,1,1,1,1,1,0, ,90, ,1,3,1,1,1,1,2,3, ,1,4,3,3,3,1,3,2,1,1,1,2,1,2,1,2,2,1,2, , ,2,1,3,4,1,1,1,2,3, , , , ,3,2,1,1,1,1,1,1,1,1,1,1, ,1,4,2,1,3,5,2,2,2,2,3,1,1,1,4,3,1,1,2,12, ,3,6,2, ,2,4,1,2,4,4,2,2,2,0.8070215284622494
202001018117,10/11/2022 15:28:21,10/11/2022 15:35:37,2,1,2,1,2,2,2,2,1,1,1,1,1, , , ,1,1,2,1,1, ,3, , , , ,2,2,4,2,1,1,2,3,4, , , ,2,2,1,1,3,1, , , , , ,1,1,2,1,2,1,3,89, ,3, ,3,4, , , , , , ,2,1,4,3,3,3,1,3,2,1,1,1,1,2,2,1,1,1,3, ,2,1, , ,3,2,1,1,4,1,1,3,5,4,4,1,3,4,3,1,1,1,1,1,1,1,2,1,2, ,2,1,3,6,2,2,1,1,5,2, ,1,1,1,1,1,6,1,1,1,6,1, ,1,1,1,1,4,2,1,2,2,1.2820290000117256
202001018203,10/11/2022 15:26:12,10/11/2022 15:36:04,2,1,2,1,1,2,2,2,1,1,1,1,1, , , ,1,2,3,2,4,1,3, , , , ,2,3,4,3,1,1,1,3,4, , , ,2,3,2,2,2,1, , , , , ,1,1,1,1,1,1,3,100, ,0, ,2,3, , , , , , ,3,2,4,2,3,3,1,2,3,1,1,1,3,1,1,2,2,1,1, ,2,1, , ,3,2,1,1,2,2,3, , , , ,1,2,4,3,3,2,2,3,2,3,2,3,1,3, ,2,1,4,9,2,2,2,3,2,2, ,1,1,1,1,1,1,1,1,1,6,3,1,1,2,2, ,1,3,2,2,1,1.5233803405959976
202001018270,10/14/2022 11:51:32,10/14/2022 15:10:46,1,1,1,1,1,2,2,99, ,2,1,1,99,2,1,2, , ,2,3,4,1,1,2, , ,2,3,3,3,1,1,1, , , ,2,1,2, , , , , , ,1,1,1,1,1,3,2,99,2,1,1,99,10, ,80, ,1,2,1,1,99,1,2,2, ,1,3,2,3,3,1,2,2,1,2,2,1,1,99,1,99,2,1,1, , ,1,3,3,3,1,2,2,1,5, , , , ,3,2,1,1,2,2,1,2,1,1,99,1, ,3,1,2,1,1,2,2,4,2,1,5,2, ,1,1,1,1,1,2,2,2,2,5,2, ,2,3,1,2,6,3,2,1,2,0.6767651446112153
202001018294,10/14/2022 08:27:45,10/14/2022 08:40:30,1,1,2,1,2,1,2,1,2,2,1,2,1, , , ,1,2,1,1,2, ,1,3, ,3,2,3,4,3,1,1,2,1,1,1, , , ,1,1,4,1,1,4, , , , , ,2,2,1,2,1,1,1,0, ,80, ,1,3, , , , , , ,4,1,3,3,2,3,2,1,2,3,2,2,1,1,2,1,3,2,1, ,1,1, , ,2,3,2,1,1,1,1,1,4,2,2,2,1,1,1,1,1,1,1,1,1,2,1, ,1,2,2,1,3,5,1,3,1,1,5,1,2,3,4,3,1,2,6,12, ,3,6,2, ,2,4,1,2,9,4,1,2,3,0.25631946920463566
202001018321,10/12/2022 13:26:27,10/12/2022 13:38:11,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1, , ,2,1,2, ,1,1, , ,2,1,5,1,1,1,3, , , ,1,1,4, , , , , , ,2,2,1,1,1,2,2,1,2,1,1,1,0, ,100, ,2,2,1,1,1,1,2,3, ,1,3,1,1,3,1,3,2,2,2,1,2,1,2,1,1,1,1,2, , ,3,1,3,3,2,2,1,1,5, , , , ,2,1,1,1,1,2,2,2,1,1,1,1, ,1,2,2,1,3,5,2,3,2,1,6,2, ,1,1,1,1,1,1,12, ,3,6,2, ,2,4,1,2,9,4,2,2,3,0.7887566170252134
202001018346,10/13/2022 08:18:36,10/13/2022 08:28:26,1,1,2,1,1,2,1,1,1,1,1,1,1, , , ,1,1,3,3,4,4,1,2, , ,2,3,4,4,2,1,3,1,1,3, , , ,2,1,3,1,1,3, , , , , ,2,2,1,1,3,1,2,14, ,85, ,2,2, , , , , , ,1,1,3,1,2,3,1,1,3,1,1,1,2,1,2,1,3,1,2, ,4,1, , ,3,2,2,1,1,1,5, , , , ,3,2,2,2,1,2,3,2,2,3,2,1, ,3,4,2,1,2,3,3,3,2,3,2,2, ,1,1,1,1,1,1,1,2,1,5,2, ,2,4,1,2,9,4,2,1,3,0.7501247742584579
202001018410,10/11/2022 15:29:15,10/11/2022 15:51:47,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2, , ,4,4,1, ,1,2, , ,2,2,2,5,1,1,1, , , ,1,4,1, , , , , , ,1,4,1,1,4,1,1,2,1,2,1,4,100, ,0, ,3,3,1,2,2,2,3,4, ,1,3,2,3,3,1,1,1,1,1,1,3,2,1,2,3,1,1,4, , ,2,2,4,4,1,1,4,2,1,3,1,1,1,1,3,4,3,1,4,1,4,2,1,99,2,1,3, ,2,1,4,9,3,2,1,3,2,2, ,1,1,1,1,1,6,1,2,1,5,3,1,1,1,1,1,3,1,2,2,2,2.566137776234887
202001018423,10/12/2022 21:20:10,10/13/2022 05:30:20,2,1,2,1,2,2,2,1,2,2,1,2,2, , , ,1,2,1,1,2, ,1,3, ,2,2,1,5,4,1,2,2,1,1,1, , , ,1,1,2,1,2,4, , , , , ,3,2,1,1,3,1,1,0, ,80, ,1,3, , , , , , ,2,1,3,2,3,2,1,2,1,1,2,2,2,1,1,1,1,2,2, ,1,1, , ,2,2,2,1,2,3,5, , , , ,2,1,1,1,1,1,1,1,1,1,1,1, ,1,2,2,1,4,9,2,4,1,2,3,2, ,3,1,1,1,4,1,5, ,4,2,3,2,2,3,1,2,6,3,2,2,2,0.984660694261339
202001018449,10/11/2022 19:41:20,10/11/2022 19:52:37,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1, , ,1,1,2, ,1,3, ,3,2,1,5,1,1,1,1, , , ,1,1,4, , , , , , ,3,1,1,1,1,2,2,1,1,3,2,2,0, ,100, ,1,1,1,1,1,1,1,1, ,1,3,1,2,1,3,3,3,3,3,1,1,1,1,1,3,3,1,1, , ,3,3,1,1,2,2,1,1,1,3,1,1,1,3,1,1,1,1,2,2,1,2,3,1,1, ,1,2,2,1,4,9,2,3,1,2,3,1,1,1,5,3,1,1,1,10, ,3,6,2, ,2,3,1,2,9,3,1,2,3,0.20457601813346848
202001018487,10/11/2022 15:25:36,10/11/2022 16:22:40,2,1,2,1,2,2,2,2,2,1,1,1,2, , , ,2,2,1,1,3, ,3, , , , ,2,3,3,3,1,3,1,1,3, , , ,3,3,2,1,1,3, , , , , ,3,2,1,1,1,1,3,0, ,0, ,1,1, , , , , , ,1,1,4,3,4,3,1,1,1,1,1,1,1,1,2,1,3,1,1, ,1,1, , ,4,4,2,2,2,1,4, , , , ,3,1,1,1,2,2,1,2,4,2,1,3,2, , ,2,1,3,5,2,2,2,3,2,2, ,1,1,1,1,1,1,10, ,3,6,3,1,1,2,2, ,5,3,1,2,2,0.9681187967900223
202001018647,10/11/2022 16:27:30,10/11/2022 16:42:45,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2, , ,2,1,1, ,1,4, , ,2,3,5,2,1,2,3, , , ,3,1,4, , , , , , ,2,3,2,1,1,2,2,2,1,3,2,3,0, ,99, ,1,3,1,1,1,2,1,2, ,1,2,2,1,3,2,3,2,2,3,1,3,1,1,1,2,1,1,1, , ,3,3,2,2,2,2,1,1,1,1,3,2,1,3,2,1,1,3,1,2,2,1,2,99,1, ,1,2,1,1,4,9,1,3,2,1,5,2, ,1,1,1,1,1,1,2,2,2,4,2, ,2,3,1,2,9,3,1,2,3,0.8180708547234024
202001018772,10/11/2022 18:32:02,10/11/2022 19:00:15,2,1,2,1,2,2,2,2,1,1,2,2,2, , , ,2,2,1,1,4,1,1,2, , ,2,2,1,3,1,1,3,1,4,4, , , ,1,2,3,2,2,1, , , , , ,1,2,1,1,1,1,4,100, ,0, ,3,3, , , , , , ,3,1,4,2,4,2,1,1,1,1,1,1,2,2,1,1,1,1,1, ,2,1, , ,2,2,1,1,4,1,4, , , , ,1,3,4,3,2,2,2,1,1,1,2,1, ,1,1,2,2,3,5,2,2,2,3,1,2, ,1,1,1,1,1,1,1,1,1,5,3,1,1,2,1,1,1,3,2,2,1,1.1221003950756627
202001018773,10/11/2022 15:56:00,10/11/2022 16:04:15,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2, , ,2,1,4,4,1,2, , ,2,3,3,3,1,1,1, , , ,2,1,2, , , , , , ,1,2,2,2,2,3,2,1,2,1,2,2,50, ,70, ,2,2,1,2,1,2,1,2, ,2,3,3,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2, , ,3,3,2,2,2,1,2,3,1,2,1,2,1,1,2,2,2,1,2,2,1,2,3,1,1, ,3,4,2,1,4,9,1,2,1,1,6,2, ,1,2,2,1,1,1,1,1,1,5,3,2,2,3,1,2,8,3,2,2,2,0.3601104093011327
202001018810,10/12/2022 20:35:52,10/12/2022 20:57:54,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2, , ,1,1,1, ,1,2, , ,2,2,2,2,2,1,1, , , ,1,1,2, , , , , , ,1,2,1,1,2,3,1,2,1,2,1,3,90, ,1, ,2,2,1,1,1,2,2,3, ,1,4,2,2,1,1,4,1,1,1,2,2,1,1,2,2,2,2,2, , ,3,3,2,2,1,1,3,1,1,1,2,2,2,1,1,4,3,2,2,1,1,1,2,1,1, ,1,1,2,1,2,4,2,2,1,1,5,2, ,1,1,1,1,1,1,1,1,1,2,1, ,1,1,1,1,7,2,1,2,2,1.0535894040040759
202001018817,10/11/2022 15:21:48,10/11/2022 15:34:55,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2, , ,2,2,1, ,1,1, , ,2,2,3,3,4,1,1, , , ,2,1,1, , , , , , ,1,4,2,1,4,3,1,2,2,2,2,3,50, ,0, ,1,2,1,1,1,1,3,4, ,2,3,2,3,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1, , ,3,3,2,2,1,1,2,1,1,3,2,2,2,1,2,3,2,2,1,2,1,2,2,1,1, ,1,1,2,1,3,7,2,2,1,2,3,2, ,1,1,1,1,1,3,9, ,3,6,4,1,1,1,1,1,3,2,2,2,2,0.9078405208062913
